hotel_name,url,locality,reviews,tripadvisor_rating,price_per_night,booking_provider,no_of_deals,hotel_features
Angus Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d4341768-Reviews-Angus_Hotel-London_England.html,"London, England, United Kingdom",465 ,4.0,$74,Expedia.com,12,Free Wifi
Crestfield Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d263679-Reviews-Crestfield_Hotel-London_England.html,"London, England, United Kingdom",1051 ,3.5,$96,Expedia.com,14,"Free Wifi,Breakfast included"
Washington Mayfair Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d192066-Reviews-Washington_Mayfair_Hotel-London_England.html,"London, England, United Kingdom",1294 ,3.5,$210,Expedia.com,15,"Free Wifi,Restaurant"
LSE Bankside House,http://www.tripadvisor.com/Hotel_Review-g186338-d262407-Reviews-LSE_Bankside_House-London_England.html,"London, England, United Kingdom",611 ,3.5,$119,Booking.com,8,"Free Wifi,Breakfast included"
The Wellington Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d1153350-Reviews-The_Wellington_Hotel-London_England.html,"London, England, United Kingdom",647 ,4.0,$107,Expedia.com,11,"Free Wifi,Breakfast included,Visit hotel website"
Kip Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d9990292-Reviews-Kip_Hotel-London_England.html,"London, England, United Kingdom",273 ,3.5,$60,Booking.com,15,Free Wifi
La Suite West - Hyde Park,http://www.tripadvisor.com/Hotel_Review-g186338-d195207-Reviews-La_Suite_West_Hyde_Park-London_England.html,"London, England, United Kingdom",887 ,4.0,$139,Booking.com,15,"Free Wifi,Restaurant"
Holiday Inn Express London City,http://www.tripadvisor.com/Hotel_Review-g186338-d189339-Reviews-Holiday_Inn_Express_London_City-London_England.html,"London, England, United Kingdom",1540 ,3.5,$88,Orbitz.com,11,"Free Wifi,Breakfast included,Visit hotel website"
Ibis London Greenwich,http://www.tripadvisor.com/Hotel_Review-g186338-d191908-Reviews-Ibis_London_Greenwich-London_England.html,"London, England, United Kingdom",1396 ,4.0,$82,ibis,15,"Free Wifi,Visit hotel website"
Best Western London Highbury,http://www.tripadvisor.com/Hotel_Review-g186338-d645907-Reviews-Best_Western_London_Highbury-London_England.html,"London, England, United Kingdom",573 ,4.0,$121,Booking.com,16,Free Wifi
Mercure London Bloomsbury,http://www.tripadvisor.com/Hotel_Review-g186338-d192042-Reviews-Mercure_London_Bloomsbury-London_England.html,"London, England, United Kingdom",2520 ,4.0,$140,Expedia.com,16,"Free Wifi,Restaurant"
MEININGER Hotel London Hyde Park,http://www.tripadvisor.com/Hotel_Review-g186338-d656690-Reviews-MEININGER_Hotel_London_Hyde_Park-London_England.html,"London, England, United Kingdom",704 ,3.5,$42,Hostelworld.com,11,"Free Wifi,Bar/Lounge"
Victory House London Leicester Square MGallery by Sofitel,http://www.tripadvisor.com/Hotel_Review-g186338-d12105976-Reviews-Victory_House_London_Leicester_Square_MGallery_by_Sofitel-London_England.html,"London, England, United Kingdom",308 ,3.5,$213,Booking.com,8,"Free Wifi,Restaurant,Visit hotel website"
Best Western Corona,http://www.tripadvisor.com/Hotel_Review-g186338-d193153-Reviews-Best_Western_Corona-London_England.html,"London, England, United Kingdom",927 ,3.5,$96,Booking.com,15,Free Wifi
Apollo Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d254584-Reviews-Apollo_Hotel-London_England.html,"London, England, United Kingdom",245 ,4.0,$98,Booking.com,10,"Free Wifi,Breakfast included"
My Bloomsbury,http://www.tripadvisor.com/Hotel_Review-g186338-d188960-Reviews-My_Bloomsbury-London_England.html,"London, England, United Kingdom",1200 ,4.0,$125,Expedia.com,14,"Free Wifi,Restaurant"
MStay Hyde Park Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d626670-Reviews-MStay_Hyde_Park_Hotel-London_England.html,"London, England, United Kingdom",405 ,4.0,$64,Expedia.com,12,"Free Wifi,Breakfast included"
Holiday Inn London - Brent Cross,http://www.tripadvisor.com/Hotel_Review-g186338-d262453-Reviews-Holiday_Inn_London_Brent_Cross-London_England.html,"London, England, United Kingdom",843 ,4.0,$86,Booking.com,13,"Free Wifi,Restaurant,Visit hotel website"
The Whitechapel Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d3410421-Reviews-The_Whitechapel_Hotel-London_England.html,"London, England, United Kingdom",295 ,4.0,$79,Booking.com,14,"Free Wifi,Restaurant,Visit hotel website"
Millennium & Copthorne Hotels at Chelsea Football Club,http://www.tripadvisor.com/Hotel_Review-g186338-d279521-Reviews-Millennium_Copthorne_Hotels_at_Chelsea_Football_Club-London_England.html,"London, England, United Kingdom",2597 ,4.0,$116,Booking.com,16,"Free Wifi,Restaurant"
Best Western Palm Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d1025762-Reviews-Best_Western_Palm_Hotel-London_England.html,"London, England, United Kingdom",909 ,3.5,$77,Expedia.com,16,"Free Wifi,Free parking"
The Byron Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d192089-Reviews-The_Byron_Hotel-London_England.html,"London, England, United Kingdom",1047 ,3.5,$66,Booking.com,14,Free Wifi
Hotel Rushmore,http://www.tripadvisor.com/Hotel_Review-g186338-d214330-Reviews-Hotel_Rushmore-London_England.html,"London, England, United Kingdom",540 ,3.5,$70,Agoda.com,14,"Free Wifi,Breakfast included"
The Harrington,http://www.tripadvisor.com/Hotel_Review-g186338-d1154733-Reviews-The_Harrington-London_England.html,"London, England, United Kingdom",327 ,4.0,$152,Agoda.com,11,Free Wifi
Nell Gwynn House Apartments,http://www.tripadvisor.com/Hotel_Review-g186338-d2265511-Reviews-Nell_Gwynn_House_Apartments-London_England.html,"London, England, United Kingdom",422 ,3.5,$114,Booking.com,6,Free Wifi
The Columbia,http://www.tripadvisor.com/Hotel_Review-g186338-d193662-Reviews-The_Columbia-London_England.html,"London, England, United Kingdom",992 ,3.5,$102,Booking.com,11,"Breakfast included,Bar/Lounge"
Thistle Hyde Park,http://www.tripadvisor.com/Hotel_Review-g186338-d187571-Reviews-Thistle_Hyde_Park-London_England.html,"London, England, United Kingdom",1132 ,4.0,$112,Official Hotel,16,"Free Wifi,Restaurant,Visit hotel website"
Park Grand London Paddington,http://www.tripadvisor.com/Hotel_Review-g186338-d1575619-Reviews-Park_Grand_London_Paddington-London_England.html,"London, England, United Kingdom",3185 ,4.0,$101,Expedia.com,15,"Free Wifi,Restaurant,Visit hotel website"
Le Meridien Piccadilly,http://www.tripadvisor.com/Hotel_Review-g186338-d193046-Reviews-Le_Meridien_Piccadilly-London_England.html,"London, England, United Kingdom",2822 ,3.5,$232,Orbitz.com,16,"Free Wifi,Pool,Visit hotel website"
Thistle Bloomsbury Park,http://www.tripadvisor.com/Hotel_Review-g186338-d193611-Reviews-Thistle_Bloomsbury_Park-London_England.html,"London, England, United Kingdom",1349 ,4.0,$124,Booking.com,16,"Free Wifi,Restaurant,Visit hotel website"
Queens Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d496975-Reviews-Queens_Hotel-London_England.html,"London, England, United Kingdom",269 ,3.5,$73,Booking.com,9,"Free Wifi,Breakfast included"
Oliver Plaza Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d193075-Reviews-Oliver_Plaza_Hotel-London_England.html,"London, England, United Kingdom",75 ,4.0,$103,Booking.com,11,Free Wifi
Holiday Inn Express London Royal Docks - Docklands,http://www.tripadvisor.com/Hotel_Review-g186338-d189377-Reviews-Holiday_Inn_Express_London_Royal_Docks_Docklands-London_England.html,"London, England, United Kingdom",1097 ,3.5,$68,Expedia.com,13,"Free Wifi,Breakfast included,Visit hotel website"
Studios2Let - North Gower,http://www.tripadvisor.com/Hotel_Review-g186338-d4235152-Reviews-Studios2Let_North_Gower-London_England.html,"London, England, United Kingdom",580 ,4.0,$109,Expedia.com,12,Free Wifi
Caring Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d261739-Reviews-Caring_Hotel-London_England.html,"London, England, United Kingdom",849 ,4.0,$63,Booking.com,10,"Free Wifi,Breakfast included"
London Town Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d195226-Reviews-London_Town_Hotel-London_England.html,"London, England, United Kingdom",489 ,4.0,$117,Expedia.com,13,Free Wifi
"Lincoln Plaza London, Curio Collection by Hilton",http://www.tripadvisor.com/Hotel_Review-g186338-d12441410-Reviews-Lincoln_Plaza_London_Curio_Collection_by_Hilton-London_England.html,"London, England, United Kingdom",40 ,4.5,$128,Curio by Hilton,12,"Free Wifi,Pool,Visit hotel website"
Kensington Court Hotel Notting Hill,http://www.tripadvisor.com/Hotel_Review-g186338-d585390-Reviews-Kensington_Court_Hotel_Notting_Hill-London_England.html,"London, England, United Kingdom",28 ,5.0,$144,Booking.com,13,Free Wifi
Twenty Nevern Square,http://www.tripadvisor.com/Hotel_Review-g186338-d193118-Reviews-Twenty_Nevern_Square-London_England.html,"London, England, United Kingdom",819 ,4.0,$103,Expedia.com,12,"Free Wifi,Bar/Lounge"
Epsilon Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d7101059-Reviews-Epsilon_Hotel-London_England.html,"London, England, United Kingdom",264 ,4.0,$86,Expedia.com,13,"Free Wifi,Breakfast included"
Simply Rooms & Suites,http://www.tripadvisor.com/Hotel_Review-g186338-d1775247-Reviews-Simply_Rooms_Suites-London_England.html,"London, England, United Kingdom",279 ,4.0,$68,Booking.com,13,Free Wifi
Native Bankside,http://www.tripadvisor.com/Hotel_Review-g186338-d14935235-Reviews-Native_Bankside-London_England.html,"London, England, United Kingdom",53 ,4.5,$136,Booking.com,6,"Free Wifi,Fitness center"
Grange Strathmore Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d193659-Reviews-Grange_Strathmore_Hotel-London_England.html,"London, England, United Kingdom",876 ,3.5,$147,Expedia.com,14,"Free Wifi,Restaurant"
The Jade,http://www.tripadvisor.com/Hotel_Review-g186338-d279643-Reviews-The_Jade-London_England.html,"London, England, United Kingdom",353 ,4.0,$80,Booking.com,12,Free Wifi
Victor Hotel London Victoria,http://www.tripadvisor.com/Hotel_Review-g186338-d563884-Reviews-Victor_Hotel_London_Victoria-London_England.html,"London, England, United Kingdom",551 ,3.5,$105,Expedia.com,13,Free Wifi
The Langorf Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d199864-Reviews-The_Langorf_Hotel-London_England.html,"London, England, United Kingdom",690 ,4.0,$87,Expedia.com,14,"Free Wifi,Breakfast included"
Falcon Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d192105-Reviews-Falcon_Hotel-London_England.html,"London, England, United Kingdom",470 ,3.5,$107,Booking.com,11,"Free Wifi,Breakfast included"
Quality Hotel Hampstead,http://www.tripadvisor.com/Hotel_Review-g186338-d224746-Reviews-Quality_Hotel_Hampstead-London_England.html,"London, England, United Kingdom",242 ,4.0,$125,QualityInns.com,14,"Free Wifi,Free parking"
Grange Clarendon Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d535167-Reviews-Grange_Clarendon_Hotel-London_England.html,"London, England, United Kingdom",654 ,3.5,$101,Booking.com,12,"Room service,Bar/Lounge"
Marlin Apartments - Empire Square,http://www.tripadvisor.com/Hotel_Review-g186338-d675096-Reviews-Marlin_Apartments_Empire_Square-London_England.html,"London, England, United Kingdom",689 ,4.0,$106,Agoda.com,14,Free Wifi
BridgeStreet Circus Apartments,http://www.tripadvisor.com/Hotel_Review-g186338-d239655-Reviews-BridgeStreet_Circus_Apartments-London_England.html,"London, England, United Kingdom",118 ,4.5,$146,Booking.com,15,"Free Wifi,Pool,Visit hotel website"
Innkeeper's Lodge London Greenwich,http://www.tripadvisor.com/Hotel_Review-g186338-d1018639-Reviews-Innkeeper_s_Lodge_London_Greenwich-London_England.html,"London, England, United Kingdom",356 ,4.0,$150,Booking.com,5,"Free Wifi,Breakfast included"
Merlyn Court Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d291636-Reviews-Merlyn_Court_Hotel-London_England.html,"London, England, United Kingdom",198 ,4.0,$75,Expedia.com,7,"Breakfast included,Free Internet"
Knaresborough Boutique Apartments,http://www.tripadvisor.com/Hotel_Review-g186338-d7193316-Reviews-Knaresborough_Boutique_Apartments-London_England.html,"London, England, United Kingdom",83 ,4.5,$70,Booking.com,0,Free Wifi
Hotel Columbus,http://www.tripadvisor.com/Hotel_Review-g186338-d285520-Reviews-Hotel_Columbus-London_England.html,"London, England, United Kingdom",608 ,3.5,$96,Booking.com,11,Free Wifi
YHA London Thameside,http://www.tripadvisor.com/Hotel_Review-g186338-d210771-Reviews-YHA_London_Thameside-London_England.html,"London, England, United Kingdom",399 ,3.5,$53,Booking.com,12,"Restaurant,Bar/Lounge"
Hotel Meridiana,http://www.tripadvisor.com/Hotel_Review-g186338-d274120-Reviews-Hotel_Meridiana-London_England.html,"London, England, United Kingdom",864 ,3.5,$82,Booking.com,10,Free Wifi
Garden Court Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d189287-Reviews-Garden_Court_Hotel-London_England.html,"London, England, United Kingdom",558 ,3.5,$88,Booking.com,11,"Free Wifi,Breakfast included"
The Dictionary Hostel,http://www.tripadvisor.com/Hotel_Review-g186338-d3203951-Reviews-The_Dictionary_Hostel-London_England.html,"London, England, United Kingdom",1298 ,4.0,$43,Hostelworld.com,10,"Free Wifi,Bar/Lounge"
Barry House,http://www.tripadvisor.com/Hotel_Review-g186338-d192094-Reviews-Barry_House-London_England.html,"London, England, United Kingdom",418 ,3.5,$60,Booking.com,15,"Free Wifi,Breakfast included"
Regency Hotel Parkside,http://www.tripadvisor.com/Hotel_Review-g186338-d5567058-Reviews-Regency_Hotel_Parkside-London_England.html,"London, England, United Kingdom",154 ,4.0,$146,Booking.com,11,"Free Wifi,Breakfast included"
Presidential  Apartments,http://www.tripadvisor.com/Hotel_Review-g186338-d672148-Reviews-Presidential_Apartments-London_England.html,"London, England, United Kingdom",248 ,4.0,$213,Booking.com,11,"Free Wifi,Room service"
Chelsea Bridge Apartments,http://www.tripadvisor.com/Hotel_Review-g186338-d3317239-Reviews-Chelsea_Bridge_Apartments-London_England.html,"London, England, United Kingdom",312 ,4.0,$171,Expedia.com,11,Free Wifi
The Angerstein Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d2515516-Reviews-The_Angerstein_Hotel-London_England.html,"London, England, United Kingdom",123 ,4.0,$78,Booking.com,0,"Free Wifi,Bar/Lounge"
Vincent House,http://www.tripadvisor.com/Hotel_Review-g186338-d12097160-Reviews-Vincent_House-London_England.html,"London, England, United Kingdom",39 ,4.5,$150,Booking.com,0,"Free Wifi,Breakfast included"
Fairway Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d243180-Reviews-Fairway_Hotel-London_England.html,"London, England, United Kingdom",621 ,3.5,$123,Hostelworld.com,12,"Free Wifi,Breakfast included"
Nottingham Place Hotel London,http://www.tripadvisor.com/Hotel_Review-g186338-d254579-Reviews-Nottingham_Place_Hotel_London-London_England.html,"London, England, United Kingdom",353 ,4.0,$162,Booking.com,11,Free Wifi
Croft Court Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d1236783-Reviews-Croft_Court_Hotel-London_England.html,"London, England, United Kingdom",142 ,4.0,$107,Booking.com,10,"Free Wifi,Free parking"
Grange Buckingham Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d505150-Reviews-Grange_Buckingham_Hotel-London_England.html,"London, England, United Kingdom",192 ,4.0,$140,Booking.com,13,"Restaurant,Room service"
Balham Lodge,http://www.tripadvisor.com/Hotel_Review-g186338-d1062436-Reviews-Balham_Lodge-London_England.html,"London, England, United Kingdom",163 ,4.0,$97,Booking.com,9,"Free Wifi,Free parking"
Marylebone Inn Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d193610-Reviews-Marylebone_Inn_Hotel-London_England.html,"London, England, United Kingdom",288 ,4.0,$82,Booking.com,5,Free Wifi
Grange Portland Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d243537-Reviews-Grange_Portland_Hotel-London_England.html,"London, England, United Kingdom",202 ,4.0,$133,Expedia.com,13,"Room service,Bar/Lounge"
Grange Blooms Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d600130-Reviews-Grange_Blooms_Hotel-London_England.html,"London, England, United Kingdom",369 ,3.5,$114,Booking.com,9,"Restaurant,Room service"
The Horse & Stables Hostel,http://www.tripadvisor.com/Hotel_Review-g186338-d4895480-Reviews-The_Horse_Stables_Hostel-London_England.html,"London, England, United Kingdom",204 ,4.0,$81,Booking.com,0,"Free Wifi,Breakfast included"
Clayton Crown Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d287288-Reviews-Clayton_Crown_Hotel-London_England.html,"London, England, United Kingdom",1518 ,4.0,$115,Booking.com,15,"Free Wifi,Pool"
Park Avenue Baker Street,http://www.tripadvisor.com/Hotel_Review-g186338-d4491472-Reviews-Park_Avenue_Baker_Street-London_England.html,"London, England, United Kingdom",398 ,3.5,$129,Expedia.com,11,Free Wifi
"Marriott Executive Apartments London, Canary Wharf",http://www.tripadvisor.com/Hotel_Review-g186338-d300044-Reviews-Marriott_Executive_Apartments_London_Canary_Wharf-London_England.html,"London, England, United Kingdom",140 ,4.0,$344,Expedia.com,9,"Restaurant,Room service,Visit hotel website"
Astor Kensington Hostel,http://www.tripadvisor.com/Hotel_Review-g186338-d210769-Reviews-Astor_Kensington_Hostel-London_England.html,"London, England, United Kingdom",270 ,4.0,$47,Hostelworld.com,0,Free Wifi
Europa House,http://www.tripadvisor.com/Hotel_Review-g186338-d192056-Reviews-Europa_House-London_England.html,"London, England, United Kingdom",62 ,4.5,$277,Expedia.com,10,Free Wifi
Roof Garden Rooms,http://www.tripadvisor.com/Hotel_Review-g186338-d214656-Reviews-Roof_Garden_Rooms-London_England.html,"London, England, United Kingdom",173 ,4.0,$210,Expedia.com,12,Free Wifi
Dockside Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d2623781-Reviews-Dockside_Hotel-London_England.html,"London, England, United Kingdom",164 ,4.0,$67,Booking.com,10,"Free Wifi,Breakfast included"
Park Avenue J Hotel London,http://www.tripadvisor.com/Hotel_Review-g186338-d195391-Reviews-Park_Avenue_J_Hotel_London-London_England.html,"London, England, United Kingdom",206 ,4.0,$127,Booking.com,14,"Breakfast included,Free Internet"
